1111014,PENDIDIKAN DOKTER HEWAN,111
3341046,PENDIDIKAN KIMIA,334
3341054,PENDIDIKAN ILMU KOMPUTER,334
3341062,MATEMATIKA,334
3341077,FISIKA,334
3341085,BIOLOGI,334
3341093,KIMIA,334
3341104,ILMU KOMPUTER,334
3341112,PENDIDIKAN TEKNIK ARSITEKTUR,334
3341127,PENDIDIKAN TEKNIK BANGUNAN,334
3341143,PENDIDIKAN TEKNIK ELEKTRO,334
3341151,PENDIDIKAN TEKNIK MESIN,334
3341166,ILMU KEOLAHRAGAAN,334
3341174,TEKNIK ELEKTRO,334
3341182,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI ,334
3341197,TEKNIK SIPIL,334
3341201,PENDIDIKAN ILMU PENGETAHUAN ALAM,334
3341216,ARSITEKTUR,334
3341224,PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG,334
3341232,PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU,334
3341247,PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,334
3341255,PENDIDIKAN TEKNIK OTOMOTIF,334
3341263,SISTEM INFORMASI KELAUTAN KAMPUS SERANG,334
3341271,KEPELATIHAN FISIK OLAHRAGA,334
3341286,REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU),334
3341294,SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA),334
3341305,KEPERAWATAN - KAMPUS SUMEDANG,334
3341313,TEKNIK LOGISTIK,334
3341321,PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA,334
3341336,TEKNIK KOMPUTER - KAMPUS CIBIRU,334
3341344,LOGISTIK KELAUTAN - KAMPUS SERANG,334
3361027,MATEMATIKA,336
3361035,BIOLOGI,336
3361043,FISIKA,336
3361051,KIMIA,336
3361066,TEKNIK INFORMATIKA,336
3361074,TEKNIK ELEKTRO,336
3361082,AGROTEKNOLOGI,336
3411017,AGRIBISNIS,341
3411025,AGRONOMI DAN HORTIKULTURA,341
3411033,ARSITEKTUR LANSEKAP,341
3411041,BIOKIMIA,341
3411056,BIOLOGI,341
3411064,EKONOMI SUMBERDAYA DAN LINGKUNGAN,341
3411087,ILMU DAN TEKNOLOGI KELAUTAN,341
3411106,ILMU KOMPUTER,341
3411114,KEDOKTERAN HEWAN,341
3411122,KIMIA,341
3411137,KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,341
3411145,KONSERVASI SUMBERDAYAHUTAN& EKOWISATA,341
3411153,MANAJEMEN HUTAN,341
3411226,STATISTIKA DAN SAINS DATA,341
3411234,TEKNIK PERTANIAN DAN BIOSISTEM,341
3411242,TEKNOLOGI HASIL HUTAN,341
3411265,TEKNOLOGI INDUSTRI PERTANIAN,341
3411273,TEKNOLOGI PANGAN,341
3411281,NUTRISI DAN TEKNOLOGI PAKAN,341
3411296,TEKNOLOGI PRODUKSI TERNAK,341
3411315,TEKNIK SIPIL DAN LINGKUNGAN,341
3411323,TEKNOLOGI & MANAJEMEN PERIKANAN BUDIDAYA,341
3411331,EKONOMI PEMBANGUNAN,341
3411346,MANAJEMEN,341
3411354,ILMU GIZI,341
3411362,EKONOMI SYARIAH,341
3411377,MANAJEMEN SUMBERDAYA LAHAN,341
3411385,PROTEKSI TANAMAN,341
3411393,MANAJEMEN SUMBERDAYA PERAIRAN,341
3411404,TEKNOLOGI HASIL PERAIRAN,341
3411412,TEKNOLOGI & MANAJEMEN PERIKANAN TANGKAP,341
3411427,SILVIKULTUR,341
3411435,METEOROLOGI TERAPAN,341
3411443,MATEMATIKA,341
3411451,FISIKA,341
3411466,ILMU KELUARGA DAN KONSUMEN,341
3411474,BISNIS,341
3411482,TEKNOLOGI HASIL TERNAK,341
3411497,AKTUARIA,341
3421012,PENDIDIKAN MATEMATIKA,342
3421027,PENDIDIKAN BIOLOGI,342
3421035,AGROTEKNOLOGI ,342
3421043,AGRIBISNIS ,342
3421051,TEKNIK SIPIL ,342
3421066,TEKNIK ELEKTRO ,342
3421074,INFORMATIKA,342
3421082,KESEHATAN MASYARAKAT,342
3421097,PENDIDIKAN FISIKA,342
3421101,GIZI,342
3511011,BIOLOGI,351
3511026,KIMIA,351
3511034,MATEMATIKA,351
3511042,FISIKA,351
3511057,MANAJEMEN SUMBERDAYA PERAIRAN,351
3511065,AKUAKULTUR,351
3511073,TEKNIK PERTANIAN,351
3511081,TEKNIK ELEKTRO,351
3511096,TEKNIK SIPIL,351
3511107,PENDIDIKAN DOKTER,351
3511115,KESEHATAN MASYARAKAT,351
3511123,KEPERAWATAN,351
3511131,FARMASI,351
3511146,TEKNIK GEOLOGI,351
3511154,ILMU KELAUTAN,351
3511162,AGROTEKNOLOGI,351
3511177,AGRIBISNIS,351
3511185,TEKNOLOGI PANGAN,351
3511193,PETERNAKAN,351
3511204,INFORMATIKA,351
3511212,KEDOKTERAN GIGI,351
3511227,ILMU GIZI,351
3511235,PENDIDIKAN JASMANI,351
3511243,TEKNIK INDUSTRI,351
3521013,AGROTEKNOLOGI,352
3521021,TEKNIK SIPIL,352
3521036,TEKNIK MESIN,352
3521044,TEKNIK ELEKTRO,352
3521052,PETERNAKAN,352
3521067,PENDIDIKAN ILMU PENGETAHUAN ALAM,352
3521075,PENDIDIKAN BIOLOGI,352
3521083,PENDIDIKAN MATEMATIKA,352
3521091,AKUAKULTUR,352
3531015,KEDOKTERAN,353
3531023,PSIKOLOGI,353
3531031,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,353
3531046,AGRIBISNIS,353
3531054,PETERNAKAN,353
3531062,ILMU DAN TEKNOLOGI PANGAN,353
3531077,TEKNIK SIPIL,353
3531085,ARSITEKTUR,353
3531093,TEKNIK INDUSTRI,353
3531104,TEKNIK MESIN,353
3531112,TEKNIK KIMIA,353
3531127,MATEMATIKA,353
3531135,FISIKA,353
3531143,KIMIA,353
3531151,BIOLOGI,353
3531166,PERENCANAAN WILAYAH DAN KOTA (PWK),353
3531174,INFORMATIKA,353
3531182,PENDIDIKAN FISIKA,353
3531197,PENDIDIKAN KIMIA,353
3531201,PENDIDIKAN BIOLOGI,353
3531216,PENDIDIKAN MATEMATIKA,353
3531224,PENDIDIKAN TEKNIK MESIN,353
3531232,PENDIDIKAN TEKNIK BANGUNAN,353
3531247,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,353
3531255,ILMU TANAH,353
3531263,PENYULUHAN DAN KOMUNIKASI PERTANIAN,353
3531271,FARMASI,353
3531286,TEKNIK ELEKTRO,353
3531294,STATISTIKA,353
3531305,PENDIDIKAN IPA,353
3531313,ILMU LINGKUNGAN,353
3531321,PENGELOLAAN HUTAN,353
3551012,KESEHATAN MASYARAKAT,355
3551027,KEDOKTERAN,355
3551035,KEPERAWATAN,355
3551043,GIZI,355
3551051,MATEMATIKA,355
3551066,BIOLOGI,355
3551074,KIMIA ,355
3551082,FISIKA,355
3551097,STATISTIKA,355
3551101,INFORMATIKA,355
3551116,MANAJEMEN SUMBERDAYA PERAIRAN,355
3551124,AKUAKULTUR,355
3551132,PERIKANAN TANGKAP,355
3551147,ILMU KELAUTAN  ,355
3551155,OCEANOGRAFI  ,355
3551163,TEKNOLOGI HASIL PERIKANAN,355
3551171,TEKNIK SIPIL,355
3551186,ARSITEKTUR,355
3551194,TEKNIK MESIN,355
3551205,TEKNIK KIMIA,355
3551213,TEKNIK ELEKTRO,355
3551221,PERENCANAAN WILAYAH DAN KOTA,355
3551236,TEKNIK INDUSTRI,355
3551244,TEKNIK LINGKUNGAN,355
3551252,TEKNIK PERKAPALAN  ,355
3551267,TEKNIK GEOLOGI,355
3551275,TEKNIK GEODESI,355
3551283,TEKNIK KOMPUTER,355
3551291,PETERNAKAN,355
3551302,TEKNOLOGI PANGAN,355
3551317,AGROEKOTEKNOLOGI,355
3551325,AGRIBISNIS,355
3551333,KEDOKTERAN GIGI,355
3551341,FARMASI,355
3551356,BIOTEKNOLOGI,355
3561014,PENDIDIKAN MATEMATIKA,356
3561022,PENDIDIKAN FISIKA,356
3561037,PENDIDIKAN KIMIA,356
3561045,PENDIDIKAN BIOLOGI,356
3561053,PENDIDIKAN TEKNIK BANGUNAN,356
3561061,PENDIDIKAN TEKNIK MESIN,356
3561076,PENDIDIKAN TEKNIK ELEKTRO,356
3561084,ILMU KEOLAHRAGAAN,356
3561092,MATEMATIKA,356
3561103,FISIKA,356
3561111,KIMIA,356
3561126,BIOLOGI,356
3561134,KESEHATAN MASYARAKAT,356
3561142,PENDIDIKAN IPA,356
3561157,PEND. TEKNIK INFORMATIKA & KOMPUTER,356
3561165,TEKNIK ARSITEKTUR,356
3561173,PENDIDIKAN TEKNIK OTOMOTIF,356
3561181,TEKNIK KIMIA,356
3561196,TEKNIK MESIN,356
3561207,TEKNIK SIPIL,356
3561215,TEKNIK INFORMATIKA,356
3561223,TEKNIK ELEKTRO,356
3561231,GIZI,356
3561246,SISTEM INFORMASI,356
3561254,ILMU LINGKUNGAN,356
3561262,FARMASI,356
3571055,GIZI,357
3571063,MATEMATIKA,357
3571071,KIMIA,357
3571086,FISIKA,357
3571094,BIOLOGI,357
3571105,TEKNOLOGI INFORMASI,357
3611012,BIOLOGI,361
3611027,FARMASI,361
3611035,GEOGRAFI LINGKUNGAN,361
3611043,KARTOGRAFI DAN PENGINDERAAN JAUH,361
3611051,PEMBANGUNAN WILAYAH,361
3611066,KEDOKTERAN,361
3611074,ILMU KEPERAWATAN,361
3611082,GIZI KESEHATAN,361
3611097,KEDOKTERAN GIGI,361
3611101,KEDOKTERAN HEWAN,361
3611155,FISIKA,361
3611163,KIMIA,361
3611171,MATEMATIKA,361
3611186,ILMU KOMPUTER,361
3611194,STATISTIKA,361
3611205,GEOFISIKA,361
3611213,ELEKTRONIKA DAN INSTRUMENTASI,361
3611221,AGRONOMI,361
3611244,ILMU TANAH,361
3611252,EKONOMI PERTANIAN DAN AGRIBISNIS,361
3611267,PROTEKSI TANAMAN (ILMU HAMA DAN PENYAKIT TUMBUHAN),361
3611275,PENYULUHAN DAN KOMUNIKASI PERTANIAN,361
3611283,AKUAKULTUR (BUDIDAYA PERIKANAN),361
3611291,TEKNOLOGI HASIL PERIKANAN,361
3611302,MANAJEMEN SUMBERDAYA AKUATIK (MANAJEMEN SUMBER DAYA PERIKANAN),361
3611317,MIKROBIOLOGI PERTANIAN,361
3611325,ILMU DAN INDUSTRI PETERNAKAN,361
3611333,ARSITEKTUR,361
3611341,PERENCANAAN WILAYAH DAN KOTA,361
3611356,TEKNIK GEODESI,361
3611364,TEKNIK GEOLOGI,361
3611372,TEKNIK KIMIA,361
3611387,TEKNIK ELEKTRO,361
3611395,TEKNIK MESIN,361
3611406,TEKNIK SIPIL,361
3611414,TEKNIK NUKLIR,361
3611422,TEKNIK FISIKA,361
3611437,TEKNIK INDUSTRI,361
3611445,TEKNIK PERTANIAN,361
3611453,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,361
3611461,TEKNOLOGI INDUSTRI PERTANIAN,361
3611476,HIGIENE GIGI,361
3611484,KEHUTANAN,361
3611492,TEKNOLOGI INFORMASI,361
3611503,ILMU AKTUARIA,361
3611511,TEKNIK BIOMEDIS,361
3621014,PENDIDIKAN MATEMATIKA,362
3621022,PENDIDIKAN FISIKA,362
3621037,PENDIDIKAN KIMIA,362
3621045,PENDIDIKAN BIOLOGI,362
3621053,PENDIDIKAN TEKNIK ELEKTRONIKA,362
3621061,PENDIDIKAN TEKNIK OTOMOTIF,362
3621076,PENDIDIKAN TEKNIK MESIN,362
3621084,PENDIDIKAN TEKNIK ELEKTRO,362
3621092,PENDIDIKAN TEKNIK SIPIL & PERENCANAAN,362
3621103,MATEMATIKA,362
3621111,FISIKA,362
3621126,KIMIA,362
3621134,BIOLOGI,362
3621142,PENDIDIKAN TEKNIK MEKATRONIKA,362
3621157,PENDIDIKAN TEKNIK INFORMATIKA,362
3621165,PENDIDIKAN IPA,362
3621173,ILMU KEOLAHRAGAAN,362
3621397,STATISTIKA,362
3621401,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,362
3621416,PENDIDIKAN KEPELATIHAN OLAHRAGA,362
3621424,PGSD PENDIDIKAN JASMANI,362
3621432,TEKNIK ELEKTRO,362
3621447,TEKNOLOGI INFORMASI,362
3621455,TEKNIK MANUFAKTUR,362
3621463,TEKNIK SIPIL,362
3631016,TEKNIK GEOLOGI,363
3631024,TEKNIK PERTAMBANGAN,363
3631032,TEKNIK PERMINYAKAN,363
3631047,TEKNIK LINGKUNGAN,363
3631055,TEKNIK GEOFISIKA,363
3631063,TEKNIK KIMIA,363
3631071,TEKNIK INDUSTRI,363
3631086,TEKNIK INFORMATIKA,363
3631094,AGROTEKNOLOGI,363
3631105,AGRIBISNIS,363
3631113,METALURGI,363
3631121,ILMU TANAH,363
3631136,SISTEM INFORMASI,363
3631144,TEKNIK GEOMATIKA,363
3651013,MATEMATIKA,365
3651021,FISIKA,365
3651036,KIMIA,365
3651044,BIOLOGI,365
3651052,TEKNIK INFORMATIKA,365
3651067,TEKNIK INDUSTRI,365
3651075,PENDIDIKAN MATEMATIKA,365
3651083,PENDIDIKAN FISIKA,365
3651091,PENDIDIKAN KIMIA,365
3651102,PENDIDIKAN BIOLOGI,365
3711013,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,371
3711021,AGRIBISNIS,371
3711036,PENDIDIKAN MATEMATIKA,371
3711044,PENDIDIKAN FISIKA,371
3711052,PENDIDIKAN BIOLOGI,371
3711067,TEKNOLOGI HASIL PERTANIAN,371
3711075,TEKNIK PERTANIAN,371
3711083,PENDIDIKAN  DOKTER GIGI,371
3711091,MATEMATIKA,371
3711102,FISIKA,371
3711117,KIMIA,371
3711125,BIOLOGI,371
3711133,PENDIDIKAN DOKTER,371
3711141,KESEHATAN MASYARAKAT,371
3711156,TEKNIK MESIN,371
3711164,TEKNIK ELEKTRO,371
3711172,TEKNIK SIPIL,371
3711187,FARMASI,371
3711195,ILMU KEPERAWATAN,371
3711206,SISTEM INFORMASI,371
3711245,TEKNOLOGI INDUSTRI PERTANIAN,371
3711253,ILMU TANAH,371
3711261,PROTEKSI TANAMAN,371
3711276,TEKNOLOGI INFORMASI,371
3711284,PENDIDIKAN IPA,371
3711292,PERENCANAAN WILAYAH DAN KOTA,371
3711303,TEKNIK KIMIA,371
3711311,AGRONOMI,371
3711326,ILMU PERTANIAN,371
3711334,INFORMATIKA,371
3711342,PENYULUHAN PERTANIAN,371
3711357,TEKNIK LINGKUNGAN,371
3711365,TEKNIK KONSTRUKSI PERKAPALAN,371
3711373,PETERNAKAN,371
3711381,GIZI,371
3711396,TEKNIK PERTAMBANGAN,371
3711407,TEKNIK PERMINYAKAN,371
3721015,MANAJEMEN SUMBERDAYA PERAIRAN,372
3721023,BUDIDAYA PERAIRAN,372
3721031,TEKNIK SIPIL,372
3721046,TEKNIK MESIN,372
3721054,TEKNIK ELEKTRO,372
3721062,ARSITEKTUR,372
3721077,TEKNIK PENGAIRAN,372
3721085,KEDOKTERAN,372
3721093,ILMU DAN TEKNOLOGI PANGAN,372
3721104,BIOLOGI,372
3721112,FISIKA,372
3721127,KIMIA,372
3721135,MATEMATIKA,372
3721143,PEMANFAATAN SUMBERDAYA PERIKANAN,372
3721151,TEKNOLOGI HASIL PERIKANAN,372
3721166,AGROBISNIS PERIKANAN,372
3721174,TEKNIK PERTANIAN,372
3721182,STATISTIKA,372
3721197,PERENCANAAN WILAYAH & KOTA,372
3721201,TEKNOLOGI INDUSTRI PERTANIAN,372
3721216,ILMU KEPERAWATAN,372
3721232,ILMU GIZI,372
3721247,TEKNIK INDUSTRI,372
3721255,TEKNIK INFORMATIKA,372
3721263,AGROEKOTEKNOLOGI,372
3721271,AGRIBISNIS,372
3721286,PETERNAKAN,372
3721294,PENDIDIKAN DOKTER HEWAN,372
3721305,PENDIDIKAN DOKTER GIGI,372
3721313,ILMU KELAUTAN,372
3721321,KEBIDANAN,372
3721336,FARMASI,372
3721352,TEKNIK KOMPUTER,372
3721367,SISTEM INFORMASI,372
3721375,TEKNIK KIMIA,372
3721383,INSTRUMENTASI,372
3721391,TEKNIK GEOFISIKA,372
3721417,BIOTEKNOLOGI,372
3721433,TEKNOLOGI BIOPROSES,372
3721441,TEKNIK LINGKUNGAN,372
3721472,PENDIDIKAN TEKNOLOGI INFORMASI,372
3721487,TEKNOLOGI INFORMASI,372
3721495,AGROEKOTEKNOLOGI (PSDKU KEDIRI),372
3721506,AGRIBISNIS (PSDKU KEDIRI),372
3721514,PETERNAKAN (PSDKU KEDIRI),372
3721522,AKUAKULTUR (PSDKU KEDIRI) ,372
3721537,SOSIAL EKONOMI PERIKANAN (PSDKU KEDIRI),372
3721545,KEHUTANAN,372
3721553,ILMU AKTUARIA,372
3731017,PENDIDIKAN MATEMATIKA  ,373
3731025,PENDIDIKAN FISIKA  ,373
3731033,PENDIDIKAN KIMIA ,373
3731041,PENDIDIKAN BIOLOGI ,373
3731064,PENDIDIKAN TEKNIK MESIN ,373
3731072,PENDIDIKAN TEKNIK BANGUNAN ,373
3731087,PENDIDIKAN TEKNIK INFORMATIKA ,373
3731095,PENDIDIKAN TEKNIK OTOMOTIF ,373
3731106,ILMU KEOLAHRAGAAN ,373
3731114,MATEMATIKA ,373
3731122,FISIKA ,373
3731137,KIMIA ,373
3731145,BIOLOGI ,373
3731153,PENDIDIKAN TEKNIK ELEKTRO ,373
3731161,TEKNIK SIPIL,373
3731176,PENDIDIKAN ILMU PENGETAHUAN ALAM,373
3731184,ILMU KESEHATAN MASYARAKAT,373
3731192,TEKNIK MESIN,373
3731203,TEKNIK ELEKTRO,373
3731211,TEKNIK INFORMATIKA,373
3731226,TEKNIK INDUSTRI,373
3731234,BIOTEKNOLOGI,373
3741012,MATEMATIKA,374
3741027,BIOLOGI,374
3741035,KIMIA,374
3741043,FISIKA,374
3741051,TEKNIK INFORMATIKA,374
3741066,TEKNIK ARSITEKTUR,374
3741074,FARMASI,374
3741124,PENDIDIKAN DOKTER,374
3811014,KEDOKTERAN,381
3811022,KEDOKTERAN GIGI,381
3811037,FARMASI,381
3811045,KEDOKTERAN HEWAN,381
3811053,MATEMATIKA,381
3811061,BIOLOGI,381
3811076,FISIKA,381
3811084,KIMIA,381
3811092,KESEHATAN MASYARAKAT,381
3811103,KEPERAWATAN,381
3811111,AKUAKULTUR,381
3811126,KEBIDANAN,381
3811134,TEKNIK BIOMEDIS,381
3811142,TEKNIK LINGKUNGAN,381
3811157,SISTEM INFORMASI,381
3811165,STATISTIKA,381
3811173,GIZI,381
3811181,KEDOKTERAN HEWAN (PSDKU BANYUWANGI),381
3811196,KESEHATAN MASYARAKAT (PSDKU BANYUWANGI),381
3811207,AKUAKULTUR (PSDKU BANYUWANGI),381
3811215,TEKNOLOGI HASIL PERIKANAN,381
3811223,TEKNIK INDUSTRI,381
3811231,TEKNIK ELEKTRO,381
3811246,REKAYASA NANOTEKNOLOGI,381
3811254,TEKNOLOGI SAINS DATA,381
3811262,TEKNIK ROBOTIKA DAN KECERDASAN BUATAN,381
3821016,FISIKA,382
3821024,MATEMATIKA,382
3821032,STATISTIKA,382
3821047,KIMIA,382
3821055,BIOLOGI,382
3821063,TEKNIK MESIN,382
3821071,TEKNIK ELEKTRO,382
3821086,TEKNIK KIMIA,382
3821094,TEKNIK FISIKA,382
3821105,TEKNIK INDUSTRI,382
3821113,TEKNIK MATERIAL,382
3821121,TEKNIK SIPIL,382
3821136,ARSITEKTUR,382
3821144,TEKNIK LINGKUNGAN,382
3821152,TEKNIK GEOMATIKA,382
3821167,PERENCANAAN WILAYAH DAN KOTA,382
3821175,TEKNIK PERKAPALAN,382
3821183,TEKNIK KELAUTAN,382
3821191,TEKNIK SISTEM PERKAPALAN,382
3821202,TEKNIK INFORMATIKA,382
3821217,SISTEM INFORMASI,382
3821225,DESAIN PRODUK INDUSTRI,382
3821233,TEKNIK TRANSPORTASI LAUT,382
3821241,TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN),382
3821256,TEKNIK KOMPUTER,382
3821272,TEKNIK GEOFISIKA,382
3821287,DESAIN INTERIOR,382
3821295,TEKNIK BIOMEDIK,382
3821306,SAINS AKTUARIA,382
3821314,TEKNOLOGI INFORMASI,382
3821322,DESAIN KOMUNIKASI VISUAL,382
3831011,PEND. MATEMATIKA,383
3831026,PEND. FISIKA,383
3831034,PEND. KIMIA,383
3831042,PEND. BIOLOGI,383
3831057,MATEMATIKA,383
3831065,FISIKA,383
3831073,KIMIA,383
3831081,BIOLOGI,383
3831096,PEND. SAINS,383
3831107,PEND. TEKNIK ELEKTRO,383
3831115,PEND. TEKNIK MESIN,383
3831123,PEND. TEKNIK BANGUNAN,383
3831131,ILMU KEOLAHRAGAAN,383
3831146,TEKNIK SIPIL,383
3831154,PENDIDIKAN TEKNOLOGI INFORMASI,383
3831162,TEKNIK ELEKTRO,383
3831177,TEKNIK MESIN,383
3831185,SISTEM INFORMASI,383
3831193,TEKNIK INFORMATIKA,383
3831204,GIZI,383
3841013,AGROEKOTEKNOLOGI,384
3841021,AGRIBISNIS,384
3841036,TEKNOLOGI INDUSTRI PERTANIAN,384
3841044,ILMU KELAUTAN,384
3841052,TEKNIK INDUSTRI,384
3841067,TEKNIK INFORMATIKA,384
3841075,TEKNIK ELEKTRO,384
3841083,PENDIDIKAN INFORMATIKA,384
3841091,PENDIDIKAN ILMU PENGETAHUAN ALAM,384
3841102,MANAJEMEN SUMBERDAYA PERAIRAN,384
3841117,TEKNIK MESIN,384
3841125,TEKNIK MEKATRONIKA,384
3841133,SISTEM INFORMASI,384
3851015,AGRIBISNIS,385
3851023,AGROTEKNOLOGI ,385
3851031,TEKNIK KIMIA,385
3851046,TEKNIK INDUSTRI,385
3851054,TEKNOLOGI PANGAN,385
3851062,INFORMATIKA,385
3851077,SISTEM INFORMASI,385
3851085,ARSITEKTUR,385
3851093,TEKNIK LINGKUNGAN,385
3851104,TEKNIK SIPIL,385
3851112,DESAIN KOMUNIKASI VISUAL,385
3861017,PENDIDIKAN MATEMATIKA,386
3861025,TEKNIK LINGKUNGAN,386
3861033,ARSITEKTUR,386
3861041,SISTEM INFORMASI,386
3861056,ILMU KELAUTAN,386
3861064,BIOLOGI,386
3861072,MATEMATIKA,386
3861087,PENDIDIKAN ILMU PENGETAHUAN ALAM,386
5111022,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),511
5111045,TEKNIK SIPIL,511
5111053,TEKNIK ELEKTRO,511
5111061,TEKNIK ARSITEKTUR,511
5111076,TEKNIK INFORMATIKA,511
5111084,TEKNIK INDUSTRI,511
5111092,TEKNIK LINGKUNGAN,511
5111103,PEND. MATEMATIKA,511
5111111,PEND. BIOLOGI,511
5111126,PEND. FISIKA,511
5111134,PEND. KIMIA,511
5111165,MATEMATIKA,511
5111173,FISIKA,511
5111181,KIMIA,511
5111196,BIOLOGI,511
5111207,PEND. DOKTER,511
5111215,FARMASI,511
5111223,SISTEM KOMPUTER,511
5111231,AGROTEKNOLOGI,511
5111246,KEHUTANAN,511
5111254,KEPERAWATAN,511
5111262,GEOFISIKA,511
5111277,ILMU KELAUTAN,511
5111285,PERENCANAAN WILAYAH KOTA,511
5111293,ILMU DAN TEKNOLOGI PANGAN,511
5111304,TEKNIK PERTAMBANGAN,511
5111312,PETERNAKAN,511
5111327,STATISTIK,511
5111335,TEKNIK KELAUTAN,511
5111343,TEKNIK KIMIA,511
5111351,TEKNIK MESIN,511
5111366,ILMU TANAH,511
5111374,SISTEM INFORMASI ,511
5211015,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),521
5211054,MANAJEMEN SUMBERDAYA PERAIRAN,521
5211062,BUDIDAYA PERAIRAN,521
5211085,TEKNIK SIPIL,521
5211093,ARSITEKTUR ,521
5211104,TEKNIK PERANGKAT LUNAK (TEK. INFORMATIKA),521
5211112,PEND. MATEMATIKA ,521
5211127,PEND. FISIKA ,521
5211135,PEND. KIMIA ,521
5211143,PEND. BIOLOGI ,521
